dia,data_iso,intensidade_gco2_kwh,emissoes_kt,producao_gwh,consumo_gwh,saldo_importador_gwh,bombagem_gwh,importacao_perc_consumo,intensidade_min,intensidade_max
25/01/2020,2020-01-25,309.4,56.2,181.63,145.48,-35.69,0.22,0.81,254.5,347.8
26/01/2020,2020-01-26,211.7,28.5,134.43,138.37,4.7,0.13,7.34,159.8,288.3
27/01/2020,2020-01-27,165.2,31.4,189.83,164.24,-9.97,15.0,8.43,129.9,201.4
28/01/2020,2020-01-28,166.3,31.4,188.82,164.84,-11.7,11.65,9.16,145.6,195.2
29/01/2020,2020-01-29,156.1,28.8,184.59,163.36,-15.83,4.83,5.94,136.9,197.7
30/01/2020,2020-01-30,164.9,28.9,175.38,163.05,-2.65,9.09,9.6,136.0,226.9
31/01/2020,2020-01-31,175.5,29.4,167.28,160.45,2.73,9.0,10.37,107.0,213.8
01/02/2020,2020-02-01,107.2,13.0,120.88,140.63,29.83,9.41,23.59,86.0,140.3
02/02/2020,2020-02-02,112.7,12.1,107.62,125.53,29.2,10.67,23.97,77.0,199.5
03/02/2020,2020-02-03,206.4,31.9,154.76,144.21,-3.51,6.57,9.35,150.2,262.3
04/02/2020,2020-02-04,233.9,31.3,133.68,148.89,21.47,5.79,19.09,154.6,292.1
05/02/2020,2020-02-05,177.5,31.9,179.7,148.33,-25.68,5.22,2.49,141.2,242.6
06/02/2020,2020-02-06,208.8,34.9,167.21,149.89,-14.08,2.82,5.49,163.7,264.9
07/02/2020,2020-02-07,222.2,36.8,165.66,149.9,-14.04,1.28,5.88,179.7,266.4
08/02/2020,2020-02-08,205.7,31.5,153.07,134.27,-17.73,0.6,1.96,169.2,260.2
09/02/2020,2020-02-09,95.1,9.2,96.99,126.96,40.25,9.64,31.7,63.1,181.4
10/02/2020,2020-02-10,158.7,20.7,130.29,151.1,27.39,5.98,20.36,100.8,291.3
11/02/2020,2020-02-11,231.9,36.7,158.4,152.85,-3.78,1.29,10.01,192.4,294.8
12/02/2020,2020-02-12,259.0,46.4,179.04,155.38,-23.38,0.0,2.94,218.2,325.4
13/02/2020,2020-02-13,260.0,39.1,150.22,154.68,8.74,3.86,10.89,219.5,352.1
14/02/2020,2020-02-14,250.8,40.7,162.14,150.55,-11.17,0.09,5.8,197.2,337.8
15/02/2020,2020-02-15,165.8,19.4,117.18,133.21,18.94,2.35,16.12,131.5,232.0
16/02/2020,2020-02-16,83.0,9.4,113.01,127.67,25.2,9.89,20.74,70.6,150.0
17/02/2020,2020-02-17,140.4,21.5,152.81,148.41,2.01,5.92,10.66,79.3,198.5
18/02/2020,2020-02-18,195.1,31.5,161.52,151.82,-8.44,0.81,5.12,164.6,231.1
19/02/2020,2020-02-19,222.4,35.3,158.89,151.36,-4.49,2.53,4.42,162.7,277.2
20/02/2020,2020-02-20,227.5,33.9,148.97,151.06,6.36,3.8,10.44,179.7,276.1
21/02/2020,2020-02-21,210.5,32.9,156.1,147.73,0.59,8.51,10.43,172.0,265.4
22/02/2020,2020-02-22,231.4,29.5,127.35,128.69,4.95,3.18,9.76,190.5,310.8
23/02/2020,2020-02-23,187.1,19.5,104.15,117.97,19.21,4.83,19.73,139.7,309.9
24/02/2020,2020-02-24,208.7,28.0,134.06,132.74,0.66,1.48,11.14,136.3,284.2
25/02/2020,2020-02-25,108.8,14.8,136.24,125.39,-4.28,6.01,11.06,82.6,140.7
26/02/2020,2020-02-26,120.6,18.6,154.36,146.97,-0.54,6.3,11.71,72.2,176.9
27/02/2020,2020-02-27,117.4,15.6,132.8,149.21,22.6,5.61,18.82,75.8,171.0
28/02/2020,2020-02-28,178.5,24.0,134.58,147.12,13.87,0.86,14.17,76.8,227.0
29/02/2020,2020-02-29,66.0,9.1,138.1,133.93,6.39,9.94,8.43,55.0,78.5
01/03/2020,2020-03-01,58.7,8.2,139.74,126.83,15.47,27.72,22.32,44.6,71.3
02/03/2020,2020-03-02,67.7,11.4,168.17,146.89,-12.4,8.35,4.53,50.7,89.3
03/03/2020,2020-03-03,93.8,16.9,179.75,154.06,-19.87,5.27,3.06,63.5,133.6
04/03/2020,2020-03-04,139.5,23.6,169.24,152.46,-11.31,5.02,5.97,94.9,182.8
05/03/2020,2020-03-05,83.7,14.3,170.57,151.54,-9.87,8.63,3.39,71.7,92.3
06/03/2020,2020-03-06,68.7,11.4,166.73,149.86,1.97,18.21,10.2,58.2,84.2
07/03/2020,2020-03-07,158.9,19.4,122.37,131.12,12.17,2.95,15.44,74.8,244.8
08/03/2020,2020-03-08,157.4,15.3,97.29,125.3,35.24,6.72,29.01,122.6,199.9
09/03/2020,2020-03-09,183.0,26.6,145.52,145.91,10.83,9.97,14.7,141.3,255.4
10/03/2020,2020-03-10,218.0,30.6,140.18,147.07,9.76,2.45,12.75,175.8,291.5
11/03/2020,2020-03-11,228.7,36.8,160.78,146.1,-14.3,0.0,4.08,190.8,298.5
12/03/2020,2020-03-12,240.1,37.8,157.54,145.31,-10.98,0.92,6.63,192.5,331.1
13/03/2020,2020-03-13,215.4,32.7,151.97,143.6,-1.71,6.2,7.87,186.7,274.9
14/03/2020,2020-03-14,261.2,30.3,115.85,126.87,13.49,2.03,14.66,173.6,355.6
15/03/2020,2020-03-15,127.5,12.5,97.77,120.59,39.62,16.21,33.51,72.7,272.3
16/03/2020,2020-03-16,107.1,17.3,161.31,142.0,-9.1,9.67,3.68,93.8,119.1
17/03/2020,2020-03-17,140.2,22.4,159.97,143.56,-10.46,5.48,4.01,106.8,215.1
18/03/2020,2020-03-18,176.9,26.3,148.72,137.94,-6.44,3.86,4.57,124.0,256.6
19/03/2020,2020-03-19,208.9,26.7,127.59,134.32,9.26,2.09,11.7,164.2,266.3
20/03/2020,2020-03-20,216.9,26.9,123.89,136.29,13.71,0.85,13.34,165.0,270.4
21/03/2020,2020-03-21,228.0,28.9,126.71,120.03,-5.68,0.57,6.94,182.2,290.0
22/03/2020,2020-03-22,222.7,25.2,112.98,112.28,0.61,0.8,7.59,158.2,317.2
23/03/2020,2020-03-23,209.7,24.5,116.7,125.73,15.11,5.56,15.51,161.4,283.6
24/03/2020,2020-03-24,204.8,25.5,124.61,126.74,9.85,7.25,11.76,146.3,280.5
25/03/2020,2020-03-25,204.9,26.6,129.64,126.5,-1.38,1.31,7.65,155.4,297.0
26/03/2020,2020-03-26,129.9,13.7,105.26,126.74,34.61,12.56,29.36,84.9,166.9
27/03/2020,2020-03-27,146.7,16.7,113.95,125.23,16.13,4.37,15.48,105.3,212.3
28/03/2020,2020-03-28,209.5,23.4,111.72,112.56,2.07,0.81,9.14,168.1,299.8
29/03/2020,2020-03-29,206.7,11.3,54.44,103.0,51.01,1.99,49.53,133.8,291.9
30/03/2020,2020-03-30,91.1,10.8,118.7,127.07,18.99,10.07,19.12,65.1,222.0
31/03/2020,2020-03-31,95.1,10.6,111.67,133.72,31.74,9.11,23.95,68.8,144.7
01/04/2020,2020-04-01,212.0,24.2,114.3,133.26,19.38,0.0,15.64,125.4,294.6
02/04/2020,2020-04-02,231.0,21.8,94.22,128.01,35.05,0.8,27.58,181.8,289.4
03/04/2020,2020-04-03,195.8,14.9,75.95,124.37,49.35,0.34,39.68,130.5,258.8
04/04/2020,2020-04-04,82.8,9.5,114.61,113.77,9.52,9.81,10.65,65.0,142.0
05/04/2020,2020-04-05,83.4,8.5,101.9,111.81,41.4,30.83,37.03,71.6,141.5
06/04/2020,2020-04-06,180.9,21.1,116.39,124.71,9.88,1.1,13.01,140.2,218.8
07/04/2020,2020-04-07,204.0,19.8,96.84,123.03,27.68,1.02,22.53,157.9,245.5
08/04/2020,2020-04-08,218.1,18.9,86.44,121.71,36.91,1.16,30.62,145.9,289.6
09/04/2020,2020-04-09,192.9,15.4,79.92,121.34,47.42,5.5,39.08,134.6,248.4
10/04/2020,2020-04-10,127.2,8.5,66.78,108.65,49.88,7.42,45.91,73.7,190.2
11/04/2020,2020-04-11,174.1,10.9,62.57,103.91,44.96,3.14,43.27,109.6,245.5
12/04/2020,2020-04-12,145.3,8.0,55.22,96.1,52.58,11.1,54.71,78.3,241.5
13/04/2020,2020-04-13,166.5,14.7,88.13,108.82,24.7,3.51,22.86,112.5,245.5
14/04/2020,2020-04-14,136.7,14.9,109.09,118.29,22.9,13.15,19.7,94.1,172.2
15/04/2020,2020-04-15,89.2,10.7,119.49,122.34,26.55,23.08,21.83,78.5,99.0
16/04/2020,2020-04-16,75.2,11.1,147.16,124.05,-12.11,10.48,5.9,64.3,88.5
17/04/2020,2020-04-17,86.9,12.1,139.51,121.02,-6.69,11.28,4.91,64.2,163.8
18/04/2020,2020-04-18,129.6,11.0,84.99,108.14,27.85,4.2,26.42,95.3,169.4
19/04/2020,2020-04-19,86.4,8.9,102.76,102.71,18.23,17.72,20.26,65.0,108.3
20/04/2020,2020-04-20,103.4,11.7,113.34,120.29,7.68,0.3,8.61,82.2,129.3
21/04/2020,2020-04-21,94.2,11.1,117.68,122.36,9.39,4.26,12.35,74.4,128.3
22/04/2020,2020-04-22,88.0,12.5,142.36,121.63,-15.95,4.32,2.78,71.2,103.5
23/04/2020,2020-04-23,102.3,12.6,122.72,119.89,-1.68,0.72,3.59,86.2,116.3
24/04/2020,2020-04-24,140.0,17.7,126.27,118.12,-5.12,2.58,6.37,105.0,184.1
25/04/2020,2020-04-25,105.2,11.2,106.16,106.44,8.49,7.75,15.33,83.2,134.8
26/04/2020,2020-04-26,96.8,10.0,102.93,103.76,11.4,10.08,17.24,82.5,114.7
27/04/2020,2020-04-27,122.0,15.1,123.33,118.25,-3.38,1.25,5.26,92.9,140.6
28/04/2020,2020-04-28,120.3,15.5,128.81,120.48,-5.06,2.82,3.44,86.8,140.2
29/04/2020,2020-04-29,75.9,11.0,145.4,123.11,-15.68,6.12,1.95,71.4,82.0
30/04/2020,2020-04-30,80.2,10.6,131.56,121.21,-3.66,6.22,3.52,66.4,92.4
01/05/2020,2020-05-01,80.5,8.0,99.85,107.65,33.66,25.26,32.94,62.1,91.9
02/05/2020,2020-05-02,111.9,9.1,81.7,103.28,27.72,5.7,32.34,81.4,156.4
03/05/2020,2020-05-03,76.1,7.9,103.56,99.97,0.97,4.08,12.35,52.4,101.1
04/05/2020,2020-05-04,76.4,9.8,128.52,115.9,1.23,13.31,9.58,62.9,103.3
05/05/2020,2020-05-05,128.2,14.8,115.3,117.44,5.65,3.05,14.11,90.0,171.3
06/05/2020,2020-05-06,159.1,18.5,116.24,118.39,2.68,0.09,10.48,109.2,208.1
07/05/2020,2020-05-07,174.3,17.9,102.49,117.87,20.73,4.9,21.63,121.8,252.4
08/05/2020,2020-05-08,155.6,15.8,101.82,117.44,17.07,1.03,17.27,114.6,209.8
09/05/2020,2020-05-09,102.8,8.3,81.2,105.22,33.8,9.28,32.6,71.3,162.5
10/05/2020,2020-05-10,119.9,7.0,58.69,98.79,52.52,11.9,53.16,89.3,170.2
11/05/2020,2020-05-11,125.7,11.6,92.52,116.11,30.34,6.27,27.5,90.8,203.5
12/05/2020,2020-05-12,179.1,24.9,139.21,119.61,-19.18,0.0,4.14,151.2,248.4
13/05/2020,2020-05-13,174.4,23.2,133.14,120.98,-11.7,0.0,3.53,128.3,223.6
14/05/2020,2020-05-14,208.2,23.0,110.48,120.79,10.76,0.0,10.37,167.5,245.2
15/05/2020,2020-05-15,190.6,18.5,97.16,118.93,22.52,0.31,19.73,101.3,246.9
16/05/2020,2020-05-16,103.6,8.0,77.15,103.78,36.47,9.26,35.14,83.1,138.6
17/05/2020,2020-05-17,123.7,8.2,66.16,97.59,52.16,20.16,53.45,85.6,198.0
18/05/2020,2020-05-18,238.4,22.5,94.42,115.85,21.89,0.1,20.37,164.3,320.8
19/05/2020,2020-05-19,270.7,27.2,100.48,119.81,19.93,0.23,17.4,198.4,346.5
20/05/2020,2020-05-20,228.0,28.7,125.9,120.75,-4.82,0.0,4.99,167.3,330.1
21/05/2020,2020-05-21,238.7,30.1,126.26,119.86,-6.05,0.0,5.71,178.0,329.7
22/05/2020,2020-05-22,243.9,30.0,122.95,119.77,-2.3,0.51,7.58,182.9,314.9
23/05/2020,2020-05-23,183.9,12.1,65.98,106.96,54.34,12.8,50.81,134.4,228.9
24/05/2020,2020-05-24,117.6,7.7,65.24,101.22,53.02,16.42,52.38,76.7,171.1
25/05/2020,2020-05-25,201.5,19.8,98.4,121.07,23.09,0.0,21.75,154.1,283.3
26/05/2020,2020-05-26,212.8,24.8,116.53,126.15,10.08,0.04,13.17,148.6,330.8
27/05/2020,2020-05-27,273.2,31.6,115.74,128.27,13.29,0.36,14.06,189.4,397.8
28/05/2020,2020-05-28,298.7,33.8,113.18,129.04,16.29,0.0,14.96,242.1,375.3
29/05/2020,2020-05-29,317.7,34.6,108.99,128.58,20.48,0.53,17.2,253.7,384.8
30/05/2020,2020-05-30,305.8,26.0,85.14,110.93,28.51,2.27,25.7,236.2,356.5
31/05/2020,2020-05-31,273.8,19.7,72.05,103.09,33.58,2.06,32.59,193.4,370.8
01/06/2020,2020-06-01,279.6,33.1,118.36,121.44,3.77,0.29,4.97,244.2,318.4
02/06/2020,2020-06-02,269.5,35.8,132.69,126.76,-5.56,0.0,3.63,199.3,372.0
03/06/2020,2020-06-03,279.8,33.3,118.94,127.25,8.73,0.0,8.75,230.4,339.2
04/06/2020,2020-06-04,201.3,21.7,107.71,126.94,21.26,1.53,17.42,148.7,249.9
05/06/2020,2020-06-05,259.2,24.5,94.54,124.59,32.41,1.88,26.01,198.3,304.9
06/06/2020,2020-06-06,253.0,19.1,75.65,109.15,39.0,4.98,35.73,172.1,315.3
07/06/2020,2020-06-07,154.2,11.8,76.6,101.85,51.08,25.17,50.16,124.9,187.1
08/06/2020,2020-06-08,217.6,23.3,107.07,119.24,21.28,8.58,20.15,155.3,273.5
09/06/2020,2020-06-09,236.0,29.2,123.57,121.97,0.88,2.06,9.49,183.1,302.3
10/06/2020,2020-06-10,213.1,28.8,134.96,109.69,-24.87,0.0,4.58,174.7,328.0
11/06/2020,2020-06-11,158.7,19.0,119.56,105.17,-2.39,11.45,5.11,122.3,239.7
12/06/2020,2020-06-12,147.2,17.0,115.41,112.55,11.83,14.11,14.76,115.7,199.4
13/06/2020,2020-06-13,218.3,15.6,71.55,105.78,40.97,6.23,39.63,133.3,282.3
14/06/2020,2020-06-14,246.0,16.3,66.2,101.86,38.41,2.26,37.91,164.8,357.0
15/06/2020,2020-06-15,251.9,30.4,120.62,122.9,4.62,1.95,13.06,180.7,338.2
16/06/2020,2020-06-16,231.2,29.5,127.39,128.53,2.73,1.2,8.93,184.8,332.8
17/06/2020,2020-06-17,267.2,34.5,128.99,128.98,1.07,0.69,9.65,215.5,338.4
18/06/2020,2020-06-18,263.1,35.2,133.81,128.7,-4.01,0.7,5.62,217.2,320.9
19/06/2020,2020-06-19,236.7,28.4,120.01,127.61,8.55,0.52,9.27,180.7,293.2
20/06/2020,2020-06-20,239.0,20.3,84.82,112.22,36.62,8.68,32.66,168.1,326.8
21/06/2020,2020-06-21,181.6,14.2,78.09,105.22,49.68,21.94,47.22,153.5,212.2
22/06/2020,2020-06-22,185.0,20.8,112.67,129.62,22.95,5.52,24.82,134.5,304.3
23/06/2020,2020-06-23,251.6,31.1,123.77,133.13,10.18,0.43,13.88,202.1,319.5
24/06/2020,2020-06-24,289.3,34.9,120.82,127.45,7.41,0.38,11.93,202.3,362.6
25/06/2020,2020-06-25,291.4,37.2,127.81,130.52,3.12,0.0,9.81,211.9,363.5
26/06/2020,2020-06-26,251.4,28.2,112.16,129.73,18.6,0.6,15.22,200.1,297.3
27/06/2020,2020-06-27,200.1,15.3,76.44,114.3,42.0,3.58,36.74,123.6,283.6
28/06/2020,2020-06-28,173.8,14.0,80.3,107.34,43.51,15.91,41.28,111.2,215.3
29/06/2020,2020-06-29,230.1,25.6,111.42,128.94,18.18,0.2,15.47,166.7,294.0
30/06/2020,2020-06-30,234.2,31.7,135.36,134.37,-0.54,0.07,7.2,184.7,305.7
01/07/2020,2020-07-01,264.6,40.8,154.1,134.92,-18.83,0.0,1.4,222.0,309.2
02/07/2020,2020-07-02,259.6,39.2,150.94,133.57,-12.99,3.99,4.82,237.3,289.4
03/07/2020,2020-07-03,305.0,39.0,128.03,131.72,9.36,5.25,9.42,255.4,352.6
04/07/2020,2020-07-04,301.9,26.0,86.22,118.65,41.16,8.24,34.69,225.6,353.8
05/07/2020,2020-07-05,263.7,19.2,72.89,114.73,54.35,12.0,47.37,194.4,334.0
06/07/2020,2020-07-06,331.2,31.8,96.16,139.4,46.92,3.24,33.66,212.2,390.8
07/07/2020,2020-07-07,319.6,39.1,122.49,143.85,25.51,3.8,19.78,252.4,405.0
08/07/2020,2020-07-08,303.5,40.7,134.13,139.69,6.65,0.7,8.95,250.1,391.4
09/07/2020,2020-07-09,300.0,42.5,141.51,140.78,1.43,1.79,8.52,232.5,379.0
10/07/2020,2020-07-10,334.9,40.6,121.24,140.55,21.51,1.81,17.34,288.0,378.0
11/07/2020,2020-07-11,260.5,23.7,91.17,126.39,45.25,9.5,35.8,169.1,338.6
12/07/2020,2020-07-12,275.3,18.0,65.34,118.95,62.49,8.25,52.53,185.6,324.0
13/07/2020,2020-07-13,332.4,35.7,107.45,145.8,42.92,4.15,29.44,255.2,395.7
14/07/2020,2020-07-14,291.3,38.8,133.21,147.54,16.69,1.99,12.07,214.3,334.0
15/07/2020,2020-07-15,243.0,32.7,134.46,148.9,18.68,3.69,13.46,165.7,343.6
16/07/2020,2020-07-16,297.2,40.3,135.58,153.17,19.07,1.13,12.56,252.3,369.1
17/07/2020,2020-07-17,280.8,34.3,122.05,154.43,33.0,0.2,21.37,225.9,348.0
18/07/2020,2020-07-18,267.9,24.7,92.11,134.33,52.34,9.62,38.96,196.3,354.9
19/07/2020,2020-07-19,332.9,24.4,73.35,120.57,55.65,7.94,46.19,216.4,429.6
20/07/2020,2020-07-20,335.1,35.8,106.73,143.24,41.13,4.26,28.72,265.6,421.0
21/07/2020,2020-07-21,322.5,38.8,120.44,148.71,37.1,8.36,24.95,268.3,434.8
22/07/2020,2020-07-22,345.2,45.3,131.12,147.97,17.84,0.67,13.23,263.6,449.3
23/07/2020,2020-07-23,343.4,44.2,128.71,146.43,19.23,1.15,13.67,275.4,453.2
24/07/2020,2020-07-24,282.5,34.3,121.45,142.64,32.5,10.82,22.78,232.1,335.8
25/07/2020,2020-07-25,252.9,26.1,103.37,125.65,30.1,7.31,24.1,194.4,328.7
26/07/2020,2020-07-26,267.0,26.5,99.21,117.73,23.56,4.49,23.31,187.6,338.0
27/07/2020,2020-07-27,299.9,40.3,134.31,139.55,5.75,0.06,7.26,266.6,341.1
28/07/2020,2020-07-28,315.2,41.5,131.77,142.65,13.03,1.71,10.53,258.2,368.6
29/07/2020,2020-07-29,347.8,49.4,142.1,143.84,6.77,4.55,11.62,279.7,424.3
30/07/2020,2020-07-30,403.6,56.9,140.92,143.77,6.21,3.03,10.19,295.9,516.1
31/07/2020,2020-07-31,384.0,57.0,148.33,140.82,-6.57,0.6,6.54,279.8,517.1
01/08/2020,2020-08-01,285.0,32.3,113.3,124.21,22.54,10.98,18.15,223.1,355.7
02/08/2020,2020-08-02,190.9,17.9,93.81,114.71,45.15,23.35,41.31,132.5,241.2
03/08/2020,2020-08-03,276.2,41.5,150.42,132.95,-9.78,7.08,6.6,140.1,351.1
04/08/2020,2020-08-04,333.3,42.8,128.46,137.57,21.2,11.51,18.67,250.7,413.6
05/08/2020,2020-08-05,373.9,46.0,123.13,140.22,21.38,3.87,18.69,270.6,456.4
06/08/2020,2020-08-06,350.2,50.1,143.09,143.75,4.69,3.64,10.67,260.0,442.3
07/08/2020,2020-08-07,375.7,52.4,139.48,141.6,4.03,1.55,11.27,284.7,502.0
08/08/2020,2020-08-08,363.4,35.9,98.67,125.61,29.51,2.0,24.1,243.5,488.9
09/08/2020,2020-08-09,322.7,26.9,83.45,116.36,44.31,10.74,38.08,216.6,416.4
10/08/2020,2020-08-10,355.7,53.5,150.34,130.83,-16.29,2.67,6.54,303.6,437.1
11/08/2020,2020-08-11,409.7,60.8,148.41,132.93,-11.62,3.51,4.91,352.3,477.3
12/08/2020,2020-08-12,414.6,56.9,137.32,131.91,-1.54,3.48,4.69,315.5,491.1
13/08/2020,2020-08-13,377.0,60.0,159.24,130.68,-26.27,1.96,0.0,329.2,429.5
14/08/2020,2020-08-14,343.7,53.2,154.67,129.34,-22.72,2.23,0.39,238.8,415.3
15/08/2020,2020-08-15,227.8,22.6,99.31,115.19,22.63,5.93,19.9,182.7,268.1
16/08/2020,2020-08-16,244.2,19.0,77.89,110.67,47.18,13.71,42.63,192.0,322.1
17/08/2020,2020-08-17,295.0,38.1,129.07,125.6,5.28,8.17,10.84,237.3,374.1
18/08/2020,2020-08-18,317.9,43.9,138.02,128.97,-6.24,2.38,6.24,246.6,390.8
19/08/2020,2020-08-19,281.2,36.9,131.33,129.85,3.17,4.14,8.49,212.4,348.1
20/08/2020,2020-08-20,264.0,34.7,131.31,129.59,5.92,7.07,11.0,225.7,374.3
21/08/2020,2020-08-21,301.7,32.3,107.13,127.35,25.93,5.2,24.92,206.1,394.9
22/08/2020,2020-08-22,257.0,24.1,93.78,116.03,28.75,5.93,25.43,177.2,311.2
23/08/2020,2020-08-23,208.5,17.7,84.72,110.53,29.99,3.51,27.13,145.9,272.0
24/08/2020,2020-08-24,307.2,43.4,141.24,128.89,-6.82,4.92,7.89,212.0,386.7
25/08/2020,2020-08-25,394.9,54.8,138.89,132.66,-3.26,2.53,5.27,339.1,438.2
26/08/2020,2020-08-26,361.8,58.7,162.1,135.97,-25.79,0.0,1.78,305.3,454.5
27/08/2020,2020-08-27,372.8,67.9,182.19,137.51,-44.27,0.13,0.0,313.7,413.5
28/08/2020,2020-08-28,294.5,54.4,184.62,132.85,-47.64,3.65,0.0,169.7,338.6
29/08/2020,2020-08-29,139.9,15.6,111.85,116.23,21.65,16.17,19.71,113.7,175.0
30/08/2020,2020-08-30,255.7,21.5,84.25,108.95,41.98,16.28,38.53,184.3,326.6
31/08/2020,2020-08-31,403.4,57.3,142.01,128.07,-9.47,3.92,8.47,252.3,491.3
01/09/2020,2020-09-01,422.9,74.5,176.16,133.65,-41.0,1.23,0.53,340.7,542.9
02/09/2020,2020-09-02,432.1,75.9,175.6,137.26,-36.86,1.23,0.06,348.4,519.2
03/09/2020,2020-09-03,465.8,72.0,154.49,142.31,-10.81,1.11,2.95,350.7,520.7
04/09/2020,2020-09-04,452.6,72.7,160.59,141.69,-18.65,0.0,0.87,341.6,533.9
05/09/2020,2020-09-05,337.2,30.2,89.65,124.81,36.04,0.15,28.87,252.3,403.2
06/09/2020,2020-09-06,236.0,17.0,72.01,118.12,57.82,11.05,48.95,176.0,312.2
07/09/2020,2020-09-07,297.9,41.0,137.8,141.05,5.63,1.82,9.04,188.9,358.6
08/09/2020,2020-09-08,338.2,53.2,157.41,144.5,-7.37,5.02,4.68,208.1,456.6
09/09/2020,2020-09-09,411.1,67.1,163.14,144.18,-17.85,0.74,1.17,337.0,503.6
10/09/2020,2020-09-10,453.4,70.0,154.35,144.16,-9.82,0.0,1.87,339.4,528.3
11/09/2020,2020-09-11,443.6,69.8,157.38,143.69,-13.35,0.0,1.79,349.1,525.4
12/09/2020,2020-09-12,379.0,43.2,114.1,127.52,14.71,0.71,12.71,295.1,439.7
13/09/2020,2020-09-13,298.3,32.6,109.2,120.16,28.91,17.36,24.52,256.6,374.4
14/09/2020,2020-09-14,359.4,56.2,156.47,140.57,-11.44,3.93,5.8,286.9,435.7
15/09/2020,2020-09-15,396.9,69.6,175.38,143.55,-31.12,0.4,0.06,312.3,529.5
16/09/2020,2020-09-16,394.1,68.8,174.62,142.25,-30.84,1.23,1.71,329.7,516.4
17/09/2020,2020-09-17,374.0,65.2,174.39,140.99,-29.25,3.76,2.03,299.8,537.6
18/09/2020,2020-09-18,328.8,61.2,186.21,139.27,-29.13,17.32,3.52,263.2,483.0
19/09/2020,2020-09-19,296.3,36.7,123.94,121.96,6.39,7.73,8.3,235.5,352.3
20/09/2020,2020-09-20,316.9,37.3,117.68,113.69,1.36,4.7,6.27,269.6,389.4
21/09/2020,2020-09-21,360.3,55.9,155.15,134.01,-18.4,2.33,3.4,275.5,465.8
22/09/2020,2020-09-22,352.5,57.7,163.56,138.85,-22.93,1.44,1.72,245.4,486.7
23/09/2020,2020-09-23,298.0,48.3,162.01,140.27,-20.62,0.56,0.52,242.0,366.5
24/09/2020,2020-09-24,239.2,35.3,147.66,139.77,-6.63,0.52,5.28,123.9,364.0
25/09/2020,2020-09-25,130.0,15.2,117.23,136.03,34.98,15.38,26.25,109.2,171.6
26/09/2020,2020-09-26,127.5,13.9,108.93,119.69,27.4,15.91,23.99,85.0,185.3
27/09/2020,2020-09-27,144.7,13.2,91.47,111.53,39.8,18.88,36.89,105.0,245.1
28/09/2020,2020-09-28,335.7,47.0,140.12,132.42,-4.6,2.63,10.26,223.1,451.5
29/09/2020,2020-09-29,378.1,58.8,155.57,136.43,-18.08,0.74,1.76,295.9,470.3
30/09/2020,2020-09-30,336.0,57.8,171.97,136.43,-35.19,0.04,0.0,265.2,432.4
01/10/2020,2020-10-01,276.3,47.6,172.38,137.05,-32.03,2.83,0.04,102.9,349.7
02/10/2020,2020-10-02,95.2,14.3,150.14,136.68,-3.02,9.75,4.04,82.8,125.1
03/10/2020,2020-10-03,127.2,12.9,101.32,118.69,30.92,12.93,28.63,86.3,176.0
04/10/2020,2020-10-04,92.6,10.1,108.73,110.57,28.64,25.99,30.15,74.1,155.7
05/10/2020,2020-10-05,257.0,37.9,147.26,114.7,-24.0,8.01,6.77,111.9,393.3
06/10/2020,2020-10-06,330.5,47.9,144.82,134.33,-6.36,3.68,4.2,250.1,406.7
07/10/2020,2020-10-07,353.2,51.0,144.34,136.7,-3.35,3.88,9.32,278.9,450.6
08/10/2020,2020-10-08,376.9,54.2,143.77,137.58,-4.08,1.8,5.39,281.5,449.8
09/10/2020,2020-10-09,342.3,53.8,157.24,135.6,-20.93,0.36,0.57,206.7,416.5
10/10/2020,2020-10-10,137.7,13.8,99.9,120.51,21.44,0.18,18.66,92.6,240.6
11/10/2020,2020-10-11,120.6,12.0,99.46,112.21,26.36,12.95,23.78,96.7,170.4
12/10/2020,2020-10-12,217.9,27.0,123.98,131.96,11.87,3.29,13.41,114.5,304.9
13/10/2020,2020-10-13,267.8,40.9,152.8,137.16,-13.86,1.32,5.08,199.7,320.7
14/10/2020,2020-10-14,232.7,39.6,170.05,136.54,-30.29,2.8,2.21,202.0,277.5
15/10/2020,2020-10-15,277.5,47.0,169.48,136.18,-32.21,0.68,0.51,242.6,317.6
16/10/2020,2020-10-16,292.0,50.8,173.95,135.73,-37.8,0.03,0.0,253.3,327.8
17/10/2020,2020-10-17,309.9,48.9,157.85,122.14,-34.76,0.54,0.0,253.4,372.4
18/10/2020,2020-10-18,244.5,34.6,141.58,113.73,-24.07,3.28,1.93,140.4,336.5
19/10/2020,2020-10-19,143.8,22.8,158.36,137.1,-14.91,5.8,5.1,124.8,172.0
20/10/2020,2020-10-20,164.0,21.0,127.91,142.03,21.62,6.94,17.97,117.1,206.7
21/10/2020,2020-10-21,219.4,39.8,181.4,139.0,-35.57,6.36,3.79,100.3,333.2
22/10/2020,2020-10-22,286.5,49.6,173.2,138.4,-32.92,1.43,0.78,241.2,367.4
23/10/2020,2020-10-23,324.6,50.7,156.17,137.87,-16.74,1.22,2.27,259.0,407.6
24/10/2020,2020-10-24,95.9,9.2,96.3,124.77,42.54,13.24,34.34,62.7,234.6
25/10/2020,2020-10-25,66.5,8.7,130.8,122.6,21.39,28.76,18.82,59.6,79.4
26/10/2020,2020-10-26,163.2,20.5,125.8,136.35,16.16,4.88,16.24,79.2,284.4
